graph_name,balance,number_of_nodes,number_of_edges,node_of_max_density_subgraph,average_clustering,degree_assortativity_coefficient,local_efficiency,global_efficiency,diameter,average_shortest_path_length,wiener_index
complete-graph-0549_0,True,2000,4571,0.25,0.05812290764790768,0.23893362530636575,0.06242682178932173,0.16135133633853754,13,6.941053026513257,13875165.0
complete-graph-0550_0,True,513,1223,0.24951267056530213,0.09410099322380036,0.2553098212465469,0.10127943315077825,0.22357979789794366,10,5.057215521442495,664154.0
complete-graph-0551_0,True,151,327,0.9139072847682119,0.06753390097760957,-0.07043796062105913,0.0759171659833911,0.2896814884893989,8,4.012715231788079,45444.0
complete-graph-0552_0,True,1032,2790,0.6463178294573644,0.05772816761188865,0.14320121915213513,0.0680269145869922,0.20405619322693647,10,5.525244550710908,2939408.0
complete-graph-0553_0,True,1500,3039,0.868,0.043666666666666715,-0.0930396814897655,0.047155026455026436,0.16246066170369763,12,6.84867689570825,7699625.0
complete-graph-0554_0,True,928,2170,0.25,0.06686041448972496,0.2339335646461041,0.07372738312932284,0.19687834475482816,11,5.6565301491649,2433032.0
complete-graph-0555_0,True,490,1246,0.5,0.03645271961598491,0.18622449618508352,0.04028869845196375,0.24130671004391507,9,4.688485455531906,561704.0
complete-graph-0556_0,True,368,930,0.5,0.043709611644394214,0.22262827809761154,0.048691593732354585,0.24782814371675002,9,4.691787110531927,316827.0
complete-graph-0557_0,True,1376,3149,0.25,0.08762437497902624,0.2666903897042611,0.09690033467286382,0.16876161715507051,12,6.631324524312896,6273233.0
complete-graph-0558_0,True,2000,4548,0.25,0.0325484876234877,0.25896454328548624,0.03472117280867286,0.15685781134482868,13,7.203865932966483,14400528.0
complete-graph-0559_0,True,888,1810,0.8558558558558559,0.02014693264693263,-0.11496752668543922,0.02059872372372371,0.1819607689322454,12,6.188622952151701,2437253.0
complete-graph-0560_0,True,1033,2123,0.8538238141335914,0.061907835092733524,-0.11954437660514783,0.064801625716437,0.18195825091573528,11,6.074476387731977,3237866.0
complete-graph-0561_0,True,1032,2132,0.8701550387596899,0.04181662975267631,-0.10525778032792532,0.044167589516426756,0.184179610610108,11,5.981044970262935,3181892.0
complete-graph-0562_0,True,1184,3048,0.4907094594594595,0.037464801527301646,0.21614773776100005,0.04078264937639953,0.19554317102542473,10,5.682236812044504,3979475.0
complete-graph-0563_0,True,1201,2857,0.33305578684429643,0.02909828630061771,0.25921433367616786,0.030237017893137826,0.18903646142016015,12,5.943788509575354,4283094.0
complete-graph-0564_0,True,201,517,0.24875621890547264,0.08720502824980435,0.18847566268278063,0.10025859758446828,0.29962733949307513,7,3.7894029850746267,76167.0
complete-graph-0565_0,True,101,235,0.9108910891089109,0.03893603646078895,0.003150721558594933,0.040599298025040614,0.35698349834984977,6,3.190693069306931,16113.0
complete-graph-0566_0,True,434,1153,0.48847926267281105,0.08703044267560402,0.19868522179153333,0.10078116860950978,0.2488489905385247,8,4.510946030800013,423853.0
complete-graph-0567_0,True,1244,2558,0.8802250803858521,0.05956075453663881,-0.04424501023045039,0.063477331885692,0.16874890995322156,12,6.570780939175783,5080173.0
complete-graph-0568_0,True,688,2087,0.9549418604651163,0.026680635256216632,-0.042480060049354805,0.029340504994574735,0.24898231634443072,8,4.504218712975187,1064473.0
complete-graph-0569_0,True,512,1589,0.978515625,0.0960712031024532,-0.08399917193166884,0.12074230023448795,0.2492189380741397,9,4.540912426614481,594024.0
complete-graph-0570_0,True,1201,2446,0.8243130724396336,0.027418228916979974,-0.09036276301169292,0.028361886979705497,0.1745851589142138,11,6.3641174021648625,4585983.0
complete-graph-0571_0,True,688,1410,0.8270348837209303,0.04454134366925067,-0.09682692842512015,0.046376661129568154,0.2042841788888902,10,5.413416945939542,1279342.0
complete-graph-0572_0,True,2000,4077,0.867,0.061799603174603146,-0.06312183070176065,0.06568392857142852,0.15321005283405711,13,7.193564282141071,14379935.0
complete-graph-0573_0,True,1185,3609,0.7274261603375527,0.055930127069367896,-0.048900460896420854,0.06484932203286649,0.20528722551778883,10,5.495134850039913,3854947.0
complete-graph-0574_0,True,464,1180,0.5,0.07325766905508285,0.31320735858633425,0.08078351246454701,0.24138345533291722,8,4.688640426007299,503635.0
complete-graph-0575_0,True,490,1244,0.5,0.03246532379185438,0.22438503407919796,0.03632208872004787,0.2401006297931342,9,4.716798130295063,565096.0
complete-graph-0576_0,True,201,515,0.24875621890547264,0.06950564637131795,0.13525500349103833,0.0764639106057016,0.30051587301593047,7,3.7681592039800993,75740.0
complete-graph-0577_0,True,216,682,0.9814814814814815,0.07800224466891129,-0.07875125810841248,0.09063374040225892,0.33390252655767244,6,3.3445305770887166,77660.0
complete-graph-0578_0,True,1200,2461,0.8958333333333334,0.09053571428571436,-0.06728093638157115,0.09737764550264554,0.17343440852560144,12,6.353985265499027,4571057.0
complete-graph-0579_0,True,216,448,0.9074074074074074,0.07010582010582006,-0.12472545996706977,0.07414388594944148,0.2613820187851678,8,4.394229112833764,102034.0
complete-graph-0580_0,True,100,264,0.5,0.082497113997114,0.14960832156157627,0.0905996873496873,0.3637205387205501,6,3.1993939393939392,15837.0
complete-graph-0581_0,True,980,2045,0.8734693877551021,0.05700275348234537,-0.06853730191567785,0.059702380952380986,0.18491023948136615,11,5.973540263909445,2865567.0
complete-graph-0582_0,True,216,465,0.9074074074074074,0.06380070546737208,-0.11216952072293052,0.06951425631981183,0.27688512571271706,8,4.060895779500431,94294.0
complete-graph-0583_0,True,1600,3665,0.25,0.08524963924963921,0.2788373039332083,0.09659071593915314,0.16190698310999457,13,6.945752032520325,8885006.0
complete-graph-0584_0,True,256,654,0.5,0.060524609938672376,0.19312768236505562,0.06740033331830204,0.2753873059641634,8,4.202665441176471,137175.0
complete-graph-0585_0,True,888,2095,0.3333333333333333,0.05877720252720278,0.2213512413305362,0.06425398612898635,0.18986952057693127,11,6.012726367856018,2367980.0
complete-graph-0586_0,True,1185,2428,0.8734177215189873,0.06067175674770617,-0.09882954457685161,0.06376063224164498,0.17128737997601767,12,6.4823497548181095,4547498.0
complete-graph-0587_0,True,1000,2526,0.5,0.062386996336996424,0.23595832175673107,0.06931043447293457,0.20670586221238896,10,5.410772772772773,2702681.0
complete-graph-0588_0,True,980,2004,0.8551020408163266,0.04184402332361517,-0.12179762825158529,0.04359734369938454,0.17266338266683828,12,6.567707573325551,3150595.0
complete-graph-0589_0,True,216,551,0.5,0.11818783068783058,0.3055385576179723,0.13738364687438767,0.27981050818264724,8,4.174375538329027,96929.0
complete-graph-0590_0,True,927,2521,0.6364617044228694,0.06309537280411082,0.1557213247758266,0.07509816724487713,0.21188635561087565,10,5.281832987341595,2266968.0
complete-graph-0591_0,True,384,816,0.9296875,0.060073578042328046,-0.05431966556140511,0.06674727182539686,0.2304922510691679,10,4.885484660574413,359259.0
complete-graph-0592_0,True,1184,3020,0.4822635135135135,0.09465723840723851,0.26723782831772075,0.11077465960278465,0.18778301623610527,11,5.953101082908775,4169171.0
complete-graph-0593_0,True,216,575,0.5,0.07947130030463356,0.2295314973608073,0.09627054829601124,0.30459097247866984,7,3.698923341946598,85889.0
complete-graph-0594_0,True,1600,4070,0.48625,0.07190656565656588,0.25841293202360677,0.08058937214405974,0.17865044088250545,12,6.259347248280175,8006957.0
complete-graph-0595_0,True,152,396,0.32894736842105265,0.08025392005655159,0.20494740877798182,0.09058142150247409,0.3266651728658915,7,3.4855350296270475,40000.0
complete-graph-0596_0,True,490,1236,0.5,0.04677194687398769,0.23342428687608857,0.05238243710182487,0.23296113459449794,9,4.950060515003547,593042.0
complete-graph-0597_0,True,1376,3850,0.7231104651162791,0.033158483957902676,0.12965386956153188,0.03663781107458444,0.19715772383439553,10,5.644489429175476,5339687.0
complete-graph-0598_0,True,464,1182,0.5,0.11229707792207795,0.2440388437219906,0.12900067485196798,0.23952954083823502,9,4.716736798987116,506653.0
complete-graph-0599_0,True,1600,3670,0.25,0.0526173791486292,0.22557557795104777,0.05983877089345836,0.16830373458894712,13,6.700676203877423,8571505.0
complete-graph-0600_0,True,928,2386,0.47198275862068967,0.05655443694236822,0.20056153426015735,0.05981541805895278,0.2007121552873892,11,5.635864207863706,2424143.0
complete-graph-0601_1,False,964,3199,0.2074688796680498,0.06598487026086511,0.5866897114572515,0.09538219049907704,0.19730291319200113,11,5.712316283398612,2651463.0
complete-graph-0602_1,False,604,1477,0.1390728476821192,0.05454558480951151,0.6915270584427935,0.0814805432205712,0.21763150678453966,9,5.063232403105883,922045.0
complete-graph-0603_1,False,769,2014,0.053315994798439535,0.05130465907449,0.5420338408573201,0.07553890469690222,0.19949395372219675,11,5.64822754117902,1667899.0
complete-graph-0604_1,False,710,2009,0.13098591549295774,0.07647674704012736,0.7199193012034566,0.11674090204359318,0.20247781498826625,11,5.548993821887602,1396654.0
complete-graph-0605_1,False,597,1921,0.07035175879396985,0.04549972640424898,0.32210896719328036,0.06746767997186759,0.2693385699133214,8,4.080244623565253,725900.0
complete-graph-0606_1,False,900,2418,0.12666666666666668,0.044385269051935836,0.4859038013876867,0.05919907479351934,0.19332630095346223,12,5.825757013966135,2356810.0
complete-graph-0607_1,False,780,2629,0.18333333333333332,0.07177545389083867,0.20441698845351636,0.0985081964569145,0.24271567494921495,9,4.56476745334255,1386822.0
complete-graph-0608_1,False,690,1736,0.050724637681159424,0.04300425017816316,0.549300911096173,0.06107218452508306,0.21114875781368359,9,5.23913674512526,1245369.0
complete-graph-0609_1,False,852,2731,0.1607981220657277,0.03660258625047355,0.09722542839355683,0.04590724926699111,0.24000350516747881,9,4.621908497597413,1675562.0
complete-graph-0610_1,False,880,2691,0.14772727272727273,0.06787320003229111,0.6268677572782856,0.10774087784660029,0.2051471176089182,10,5.425349053676698,2098308.0
complete-graph-0611_1,False,709,2469,0.1325811001410437,0.07457883755486018,0.34111569722247354,0.11531783616082439,0.24900419886789432,10,4.45937622018758,1119241.0
complete-graph-0612_1,False,811,2849,0.19728729963008632,0.0661185914413594,0.4243140376434323,0.09304228778026576,0.23624368707483134,9,4.756070085704282,1562155.0
complete-graph-0613_1,False,831,2842,0.2996389891696751,0.0722566509570121,0.19194146434529713,0.09447127169750529,0.23831452680259246,9,4.64969480811332,1603517.0
complete-graph-0614_1,False,788,2635,0.27411167512690354,0.0409039423633332,0.21434732293323025,0.050674243738964585,0.24655496435763194,9,4.483181651068441,1390136.0
complete-graph-0615_1,False,663,1801,0.14328808446455504,0.06262760617964247,0.6878505656587429,0.0835926557382063,0.2078231488836126,10,5.416444523428707,1188655.0
complete-graph-0616_1,False,730,1838,0.17945205479452056,0.041656410560520114,0.508340881315244,0.05223940274771981,0.2008086667719545,11,5.635714151492944,1499579.0
complete-graph-0617_1,False,742,1875,0.04043126684636118,0.04738722643035315,0.5252448561794849,0.0660824008561784,0.20697923708950938,10,5.37026528585615,1476345.0
complete-graph-0618_1,False,678,2209,0.12389380530973451,0.05394399111213268,0.15966540646575758,0.07381603019508622,0.2533087232179163,9,4.405598183901735,1011098.0
complete-graph-0619_1,False,748,2449,0.07887700534759358,0.04513836579344596,0.3327669931478513,0.06260149869441312,0.24261662841265053,11,4.624676960963282,1292033.0
complete-graph-0620_1,False,645,1607,0.06511627906976744,0.03183014229525855,0.6077111201418758,0.04937220672768845,0.22104770196988585,9,4.9687274303047815,1031955.0
complete-graph-0621_1,False,887,2959,0.05411499436302142,0.07750296803284411,0.3204577241419548,0.1080394498627441,0.23328057287857284,10,4.777282085605727,1877190.0
complete-graph-0622_1,False,745,2127,0.12080536912751678,0.07498819599490746,0.6128116876539272,0.11775037800876727,0.20731211953521744,11,5.373630655986144,1489248.0
complete-graph-0623_1,False,757,1958,0.12945838837516513,0.05413531866636232,0.4845712404392873,0.07428603212713425,0.20597986102061155,11,5.38586246182019,1541143.0
complete-graph-0624_1,False,881,2966,0.1532349602724177,0.05435377461484165,0.4321606521520246,0.071747085575122,0.229354908018378,11,4.912638014652771,1904335.0
complete-graph-0625_1,False,927,3409,0.15641855447680691,0.0747239848658088,0.40211925742359156,0.10768988490522916,0.21844933387224222,12,5.294759331874809,2272516.0
complete-graph-0626_1,False,669,2266,0.14947683109118087,0.06655845815038638,0.37602449309751107,0.09233936282436177,0.24175921544204143,11,4.724063084593146,1055573.0
complete-graph-0627_1,False,874,2690,0.2505720823798627,0.052969891156390135,0.623405905027465,0.07897036845263401,0.20514438415231875,10,5.452897895418361,2080286.0
complete-graph-0628_1,False,568,1354,0.06338028169014084,0.04890314106863397,0.6686093876462892,0.07211817443771672,0.21230659481027447,10,5.287005986536503,851356.0
complete-graph-0629_1,False,747,2589,0.18072289156626506,0.0556065665267178,0.4474513748371029,0.08109704070636038,0.2424270524939602,10,4.659668163269701,1298328.0
complete-graph-0630_1,False,860,3003,0.11046511627906977,0.06226874546642009,0.35795202989356856,0.080393160026881,0.2380379698426106,9,4.656471830413948,1719961.0
complete-graph-0631_1,False,918,3180,0.05228758169934641,0.055845771483987644,0.25749208916270505,0.08054409457715883,0.2353650884542453,9,4.696283941905855,1976680.0
complete-graph-0632_1,False,753,1989,0.07835325365205843,0.064861831395696,0.5818245610958697,0.08777846557063022,0.2012062959052798,11,5.588542991155943,1582273.0
complete-graph-0633_1,False,581,1393,0.08261617900172118,0.0363961148814849,0.6475573344021062,0.055883359803325365,0.2130803038562011,10,5.25951095020476,886175.0
complete-graph-0634_1,False,636,2134,0.05660377358490566,0.08436216124895377,0.31675150171337674,0.11714145451566842,0.2542324544334684,8,4.354860595255782,879377.0
complete-graph-0635_1,False,637,1474,0.06593406593406594,0.026716437234490593,0.37799207068862534,0.03425060592643009,0.2155987333302327,9,5.131966865120504,1039562.0
complete-graph-0636_1,False,749,2037,0.25500667556742324,0.08099686991542811,0.4380722019026983,0.1073676146897584,0.19905059729888985,10,5.653306012294467,1583638.0
complete-graph-0637_1,False,828,2377,0.16908212560386474,0.06169535506172336,0.6302386088789302,0.09200173529326751,0.20075928395289297,12,5.6045949214026605,1918890.0
complete-graph-0638_1,False,649,2178,0.09090909090909091,0.05220926137721206,0.3927104646048823,0.07901448754244267,0.2623196814341621,8,4.19813007666115,882766.0
complete-graph-0639_1,False,521,1135,0.15930902111324377,0.03191816713889648,0.17708335015396875,0.039091084503752434,0.21813780855472154,11,5.1250258378857225,694236.0
complete-graph-0640_1,False,790,2755,0.06582278481012659,0.06738081104797412,0.3211182303543917,0.0997129114685226,0.2403347044057907,9,4.642588760007059,1446886.0
complete-graph-0641_1,False,557,1367,0.21364452423698385,0.03980450030719329,0.5108688015229493,0.046668299118927475,0.21953573330041906,10,5.090535112305129,788249.0
complete-graph-0642_1,False,735,1928,0.08163265306122448,0.05283123639066016,0.6055682439466489,0.07666813008549703,0.20821738755584773,10,5.331105303156685,1438039.0
complete-graph-0643_1,False,620,1481,0.09516129032258064,0.041913904406788646,0.5829177259094319,0.0558577916961456,0.21706646638755603,11,5.114273802699463,981378.0
complete-graph-0644_1,False,668,1582,0.13323353293413173,0.04108058441890776,0.46904820660413077,0.048028300292521864,0.20221626734219353,12,5.620406862437045,1252103.0
complete-graph-0645_1,False,668,1710,0.0718562874251497,0.05396557426761725,0.5514788799369592,0.07192930164332949,0.20495112616159916,10,5.469157636750487,1218408.0
complete-graph-0646_1,False,715,1824,0.1888111888111888,0.05120196043272971,0.5033129330419074,0.0584305496368434,0.2026121326537234,10,5.563142739613328,1420020.0
complete-graph-0647_1,False,609,1992,0.07881773399014778,0.041184454115488565,0.3091254375527799,0.06233267408085611,0.2721195178006152,7,4.005676907786708,741595.0
complete-graph-0648_1,False,577,1903,0.06239168110918544,0.051776954029986895,0.26143107439505775,0.07288023790190169,0.2526015183938481,10,4.567404438667437,758993.0
complete-graph-0649_1,False,671,2156,0.05216095380029806,0.05955471916723783,0.2765685779569075,0.08265067768793559,0.25713004066279027,8,4.271188024111929,960099.0
complete-graph-0650_1,False,697,2278,0.08464849354375897,0.06264831768038796,0.3933849165575901,0.08251588085696303,0.24899284426383428,8,4.480561189993239,1086787.0
complete-graph-0651_1,False,848,3075,0.11202830188679246,0.06559838068578369,0.31740148302855237,0.09419029116160034,0.23981141445642,9,4.626425675525161,1661479.0
complete-graph-0652_1,False,878,2657,0.14236902050113895,0.06172646044681441,0.6220983712161307,0.09481405291831976,0.19523879002879319,11,5.797334046747688,2231991.0
complete-graph-0653_1,False,792,2586,0.08964646464646464,0.06508760249290557,0.38068765841026064,0.09250946683554008,0.2398443566663685,9,4.701378513325416,1472641.0
complete-graph-0654_1,False,625,1994,0.1664,0.03981174381174376,0.10586640612160535,0.051942765974765936,0.26556843711808203,8,4.1461487179487175,808499.0
complete-graph-0655_1,False,628,1499,0.09554140127388536,0.05087267650961916,0.652311862983575,0.06461601701848517,0.2121886618361763,9,5.214792917441258,1026678.0
complete-graph-0656_1,False,716,1811,0.07262569832402235,0.04943826347457626,0.6069780220452912,0.07146486905914276,0.20958543163817484,9,5.258014611087237,1345894.0
complete-graph-0657_1,False,642,1998,0.04672897196261682,0.06796149506429888,0.2648065215764718,0.0873657856796487,0.25203330755955217,10,4.468660241736773,919476.0
complete-graph-0658_1,False,791,2098,0.14032869785082175,0.044917963059555976,0.3723723022846427,0.054718067319205234,0.20358513765058298,10,5.492112211749268,1715983.0
complete-graph-0659_1,False,773,2396,0.19663648124191463,0.06690756186799111,0.599323617080904,0.10017571007833224,0.2025353566978668,12,5.644625273981326,1684232.0
complete-graph-0660_1,False,833,2283,0.24129651860744297,0.07718346745957805,0.5494972128205712,0.10254462812986244,0.19461403286326298,12,5.779734970911441,2002840.0
complete-graph-0661_1,False,842,2076,0.11282660332541568,0.03596638252220197,0.4699157874282267,0.04115675902789921,0.20033868592189208,10,5.527654839137889,1957127.0
complete-graph-0662_1,False,850,2514,0.10470588235294118,0.05746893629246578,0.5611687879619383,0.07997808549993429,0.19758345278383063,12,5.760734428046837,2078617.0
complete-graph-0663_1,False,947,2743,0.08764519535374868,0.04333604328324505,0.5585699352424228,0.0592275644493175,0.1998688600111133,10,5.561231528963166,2491048.0
complete-graph-0664_1,False,790,2287,0.11772151898734177,0.08121246545297191,0.6803846425878378,0.12296475746475743,0.20630365842542106,9,5.362041359836999,1671107.0
complete-graph-0665_1,False,656,1743,0.1524390243902439,0.033627822042456165,0.6977567668148525,0.04503330616707142,0.22023263343958915,9,5.021308881027742,1078778.0
complete-graph-0666_1,False,625,1698,0.2304,0.05748257426783743,0.6946976203054702,0.07878597925327246,0.21224375457823044,10,5.328046153846154,1038969.0
complete-graph-0667_1,False,819,2652,0.2869352869352869,0.07201802463060826,0.6000253939689716,0.10544251673439259,0.20658290580265545,10,5.443244340554854,1823329.0
complete-graph-0668_1,False,586,2017,0.14846416382252559,0.05849776882200086,0.4500206792723414,0.08930957067293002,0.2619151823188601,10,4.258148828797293,729868.0
complete-graph-0669_1,False,747,2040,0.12717536813922356,0.03266077768203915,0.6147616777636113,0.04144642540323306,0.20750754980964226,10,5.413399801170724,1508341.0
complete-graph-0670_1,False,688,1824,0.050872093023255814,0.05153088997565741,0.5567338630285474,0.07140414777406066,0.21299157365595964,10,5.202633627839274,1229528.0
complete-graph-0671_1,False,653,2116,0.21286370597243492,0.035892480838882024,0.1849543468308325,0.04685680464394093,0.25553069221962627,10,4.459652946758237,949362.0
complete-graph-0672_1,False,775,2201,0.07741935483870968,0.07478921795050841,0.6209501611480573,0.10344260167209476,0.20550905715812925,10,5.404714511961323,1621009.0
complete-graph-0673_1,False,855,2632,0.1111111111111111,0.05427217605236192,0.5666721122907736,0.07552464964547874,0.20010405234647857,12,5.664962953832669,2068193.0
complete-graph-0674_1,False,604,1981,0.09271523178807947,0.07087101180644233,0.37761881157844823,0.09611482635282313,0.26862539635428956,8,4.0633861597091805,739967.0
complete-graph-0675_1,False,906,2564,0.09823399558498896,0.05289863435558818,0.608679931241161,0.07848155224653182,0.20363299112498662,10,5.425226543729343,2224153.0
complete-graph-0676_1,False,802,2578,0.12344139650872818,0.06699217241611266,0.11878203122767245,0.08710385451345558,0.2324172178326366,11,4.861638039732131,1561563.0
complete-graph-0677_1,False,741,2252,0.3360323886639676,0.04617817704862241,0.6791766774755391,0.06922086985731671,0.2101431651428005,10,5.351365940839625,1467184.0
complete-graph-0678_1,False,962,2958,0.1548856548856549,0.05700869931639185,0.6023239339870031,0.08062569719163143,0.19371171306752838,12,5.853052844728183,2705521.0
complete-graph-0679_1,False,616,1369,0.16883116883116883,0.04193078746650174,0.21988747464431813,0.0469624175427747,0.21735004977552974,9,5.038380318868124,954370.0
complete-graph-0680_1,False,593,1337,0.11973018549747048,0.051269013916568684,0.5027186109731584,0.06777542115352282,0.21461321144023093,10,5.134451483523996,901240.0
complete-graph-0681_1,False,570,2044,0.26842105263157895,0.06232290069751365,0.5077921573349143,0.0978398730755542,0.2689878034274943,7,4.123645669534117,668711.0
complete-graph-0682_1,False,705,2333,0.0425531914893617,0.07182038607570528,0.2509840249772356,0.10317170811851668,0.23770561331377907,10,4.790240167633785,1188746.0
complete-graph-0683_1,False,836,2339,0.34688995215311,0.05282562333997753,0.5382898959185716,0.06798077653340824,0.20054221927516117,10,5.578339970776151,1947008.0
complete-graph-0684_1,False,661,2170,0.20726172465960666,0.06427067637355084,0.18329647472090907,0.08904037815157329,0.2595052753595736,8,4.2294549122083165,922571.0
complete-graph-0685_1,False,753,2307,0.1102257636122178,0.07800299154880838,0.58126685383558,0.11514558077307092,0.20628565889505088,10,5.460660902489334,1546066.0
complete-graph-0686_1,False,698,2194,0.11891117478510028,0.02836347829184503,0.10074024389494916,0.03418024841019111,0.24810614254279298,9,4.584075016546558,1115090.0
complete-graph-0687_1,False,860,2970,0.10813953488372093,0.06582133305970524,0.36489410548724266,0.094584240978967,0.23730718886037494,10,4.678785499634513,1728203.0
complete-graph-0688_1,False,898,2591,0.06570155902004454,0.05457026269943883,0.5435978987737966,0.07545844536498374,0.19846846780885138,11,5.644712764399023,2273425.0
complete-graph-0689_1,False,875,2516,0.10857142857142857,0.055937871652157446,0.6102782170380148,0.07663611360672595,0.19561495353308891,10,5.763028440666885,2203638.0
complete-graph-0690_1,False,606,1956,0.20132013201320131,0.031789983027606765,0.12794740668377036,0.04182534385917224,0.2653645494417367,8,4.172266317540845,764839.0
complete-graph-0691_1,False,913,2634,0.06133625410733844,0.06807508543543604,0.6070506993442601,0.09279335396257636,0.19648569690822382,10,5.687570857593052,2367895.0
complete-graph-0692_1,False,917,2596,0.09051254089422028,0.05520984528618133,0.5813263788454168,0.07224814166608078,0.1945646377591074,12,5.802802950574543,2437096.0
complete-graph-0693_1,False,833,2263,0.22809123649459784,0.052241889096631015,0.47322059145728834,0.06971776976493153,0.19828880207582084,12,5.683018399667559,1969325.0
complete-graph-0694_1,False,611,1514,0.06710310965630115,0.04138750865428441,0.6486387667635172,0.06813879110523952,0.21173542730520964,10,5.262939014247002,980775.0
complete-graph-0695_1,False,686,2339,0.12244897959183673,0.05843937403704172,0.42879367023896353,0.08611431261212606,0.25468737681245773,8,4.355961779915303,1023455.0
complete-graph-0696_1,False,857,2337,0.15752625437572929,0.057171821436699,0.6730767168173156,0.08091112380639806,0.2008792591255159,10,5.522494792745832,2025629.0
complete-graph-0697_1,False,706,2475,0.13456090651558072,0.05512676259843395,0.3899522753334828,0.0776838281552972,0.25299932646556733,9,4.404572760331907,1096144.0
complete-graph-0698_1,False,741,2159,0.11740890688259109,0.06596565474869853,0.5918810266357281,0.09375486750961659,0.19979699137552218,11,5.731414815625342,1571382.0
complete-graph-0699_1,False,937,2680,0.18569903948772679,0.05000414029229408,0.4902843964477642,0.0644550136412464,0.19575447741624563,11,5.748460717510878,2520792.0
complete-graph-0700_1,False,712,2318,0.042134831460674156,0.0426130127675071,0.24696999266921077,0.06081421186231577,0.2550137028578923,10,4.37250904723526,1106752.0
complete-graph-0701_1,False,852,3016,0.11737089201877934,0.051891200218665064,0.3551093338099402,0.06840166327108822,0.2403430418436451,9,4.618532188036168,1674338.0
complete-graph-0702_1,False,645,2171,0.12868217054263567,0.07495958821540215,0.44855370503268693,0.11058466124745202,0.2639501867476191,8,4.140329336992633,859905.0
complete-graph-0703_1,False,752,2152,0.06914893617021277,0.06698277278103627,0.5824557748446151,0.09745534864462817,0.2105007533012521,9,5.2646825509250075,1486620.0
complete-graph-0704_1,False,758,2576,0.047493403693931395,0.07595055193999795,0.33850425846443305,0.11355889413772009,0.24735111651288522,9,4.457830695391823,1278965.0
complete-graph-0705_1,False,535,1803,0.1102803738317757,0.03967699211789368,0.34475764319022184,0.05717911652820945,0.2757004845409142,7,3.9923553502047673,570288.0
complete-graph-0706_1,False,684,1797,0.1301169590643275,0.05589862947319091,0.6618541212405985,0.0719027322106635,0.21276692864104982,9,5.215689296447561,1218312.0
complete-graph-0707_1,False,651,2064,0.1259600614439324,0.07154704827515898,0.09108561265919704,0.09396890161099077,0.2524178787586631,9,4.411386033321517,933339.0
complete-graph-0708_1,False,695,2405,0.39568345323741005,0.06818108749763437,0.20237211725328508,0.08781093220661575,0.2466383023673578,8,4.5242676176062036,1091095.0
complete-graph-0709_1,False,618,1647,0.31715210355987056,0.05744043802296227,0.5508597309807473,0.07191338534669557,0.209546702855903,10,5.399867822693585,1029501.0
complete-graph-0710_1,False,806,2792,0.1501240694789082,0.053898314258115816,0.40332564966949913,0.07378514444858397,0.2310272923500901,10,4.977947998705362,1614921.0
complete-graph-0711_1,False,522,1638,0.11494252873563218,0.04812230128322079,0.09751686781109613,0.05954248745436485,0.2640265686043046,10,4.302873195519962,585109.0
complete-graph-0712_1,False,900,2765,0.08555555555555555,0.06082569282569287,0.5336751841654982,0.08767513556402447,0.20258600973484123,10,5.51993820294154,2233091.0
complete-graph-0713_1,False,724,2562,0.2085635359116022,0.05156131851573835,0.46423267339747126,0.07369690467312805,0.24991056319737798,9,4.467274936383852,1169202.0
complete-graph-0714_1,False,816,2634,0.09313725490196079,0.05395519853240447,0.3429745267968382,0.07802219187176303,0.2296591745551576,11,5.005686875977385,1664491.0
complete-graph-0715_1,False,706,1783,0.0679886685552408,0.0563230914505702,0.6041096528216597,0.07537151161974108,0.20841608362243855,9,5.304442167440178,1320090.0
complete-graph-0716_1,False,829,2389,0.1652593486127865,0.07648101586264253,0.6326105512472788,0.11046073563671097,0.20252046530860845,12,5.532205147928649,1898686.0
complete-graph-0717_1,False,710,1846,0.19718309859154928,0.051029010113517154,0.5368222427200675,0.07263078997535743,0.2039632462176944,12,5.507304475655059,1386161.0
complete-graph-0718_1,False,638,1521,0.14733542319749215,0.04488302536891874,0.43882866257816167,0.06031791179910301,0.21249563635160185,10,5.214942692775205,1059692.0
complete-graph-0719_1,False,587,1933,0.0817717206132879,0.041899261064508045,0.3354621344615466,0.06337722304015808,0.2676603440765006,8,4.138495618956806,711784.0
complete-graph-0720_1,False,830,1989,0.043373493975903614,0.03847565419854571,0.3389063675012184,0.04691328339219905,0.2025494199209178,10,5.429377824930603,1867896.0
complete-graph-0721_1,False,515,1215,0.06990291262135923,0.04683968674259935,0.5875380861148151,0.06466588966588968,0.2242446600737111,9,4.941959125080277,654093.0
complete-graph-0722_1,False,784,2166,0.061224489795918366,0.06327944660215086,0.5930873171267087,0.09043061182251241,0.19560093192257297,11,5.801851200250215,1780797.0
complete-graph-0723_1,False,773,2498,0.17723156532988357,0.06083222512717989,0.16203193174342007,0.07813749938911656,0.23947395425870588,10,4.67643391939084,1395345.0
complete-graph-0724_1,False,765,2289,0.14640522875816994,0.06642440241632867,0.5706733752315772,0.0955344756339292,0.2126957946254815,10,5.228498100811005,1527924.0
complete-graph-0725_1,False,698,2321,0.12750716332378223,0.05581138059648087,0.1509676455981962,0.07371547626203784,0.23995480667145075,10,4.728911873645957,1150322.0
